ID,item.WG,item.WS,definition,category,age.75,age.50,age.25,age_rng,age.75.m,age.50.m,age.25.m,D,bin
260,d14_06,a15_06,打,action_words,16,8,8,8|16,954.47042125,14.505491520833333,-925.4594802833334,0.010956629349333334,12~18
61,d04_01,a04_01,牛奶(ㄋㄟㄋㄟ),food_drink,8,8,8,8|16,5.306915433333334,0.8296494195666667,-3.6476164,0.24688958,12~18
62,d04_02,a04_02,水(茶茶),food_drink,8,8,8,8|16,10.3085655,1.31660758295,-7.6753505,0.123708012,12~18
65,d04_05,a04_05,餅乾,food_drink,8.50625,8,8,8|16,108.41330075,5.202752926916666,-98.007813725,0.022441909257083333,12~18
64,d04_04,a04_04,飯,food_drink,8.903304773561812,8,8,8|16,1801.6789415,15.120765073333333,-1771.4375231566667,0.009502613290466666,12~18
1,d01_01,a01_01,小狗(汪汪),animals,8,8,8,8|16,14.689580333333334,1.5653633785833334,-11.558852641666666,0.085090051,12~18
2,d01_02,a01_02,小貓(喵喵),animals,16,8,8,8|16,810.2623019166666,14.519200168333333,-781.223859725,0.009341434389916668,12~18
51,d03_01,a03_01,汽車(車車、ㄅㄨㄅㄨ),vehicles,8.185567010309278,8,8,8|16,24.365403416666666,2.38115727925,-19.603088266666667,0.0520252665,12~18
112,d06_01,a06_01,球,toys,8,8,8,8|16,16.402792416666667,1.7118548155583333,-12.979081075,0.07625900258333333,12~18
97,d05_02,a05_02,尿布,clothing,8.425454545454546,8,8,8|16,20.1814235,2.4431394045,-15.295142641666667,0.06404374875,12~18
96,d05_01,a05_01,鞋子,clothing,8,8,8,8|16,1414.853093,12.0635821475,-1390.7262385666666,0.008957792388491667,12~18
31,d02_01,a02_01,手,body_parts,8,8,8,8|16,18.152414583333332,1.9022339023333332,-14.347946983333333,0.06928877716666666,12~18
34,d02_04,a02_04,嘴巴,body_parts,16,8,8,8|16,751.4991656666666,16.264174433333334,-718.97094085,0.010471681717083334,12~18
123,d07_01,a07_01,電話,household,8,8,8,8|16,23.7347305,2.411555749041667,-18.911619866666666,0.053529034333333336,12~18
126,d07_04,a07_04,電視,household,8.569247546346784,8,8,8|16,3255.211319,16.697309798333333,-3221.8165488333334,0.006152269499675,12~18
316,d15_03,a17_03,好棒,descriptive_words,8.655021834061136,8,8,8|16,37.147239166666665,3.589951622666667,-29.967335341666665,0.03621306366666667,12~18
246,d13_03,a14_03,過來,locations,8,8,8,8|16,15.389017916666667,1.9576006125833334,-11.473814983333334,0.08363900975,12~18
244,d13_01,a14_01,在這裡,locations,16,8,8,8|16,950.8310638333334,14.8600039,-921.1109675583333,0.008444759918666667,12~18
